2024-08-17T06:08:20.952+05:30  INFO 40439 --- [Central Library Management] [main] com.ind.lms.StudentRestControllerTest    : Starting StudentRestControllerTest using Java 17.0.12 with PID 40439 (started by shubham in /home/shubham/Downloads/projects/lms)
2024-08-17T06:08:20.963+05:30 DEBUG 40439 --- [Central Library Management] [main] com.ind.lms.StudentRestControllerTest    : Running with Spring Boot v3.2.1, Spring v6.1.2
2024-08-17T06:08:20.964+05:30  INFO 40439 --- [Central Library Management] [main] com.ind.lms.StudentRestControllerTest    : The following 1 profile is active: "dev"
2024-08-17T06:08:24.632+05:30  WARN 40439 --- [Central Library Management] [main] .s.s.UserDetailsServiceAutoConfiguration : 

Using generated security password: d1b51110-c3e0-4e4b-9cd8-2fb816a53c41

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2024-08-17T06:08:24.827+05:30  INFO 40439 --- [Central Library Management] [main] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@35536760, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1c8f71a7, org.springframework.security.web.context.SecurityContextHolderFilter@698ac187, org.springframework.security.web.header.HeaderWriterFilter@34e25492, org.springframework.web.filter.CorsFilter@27e21083, org.springframework.security.web.csrf.CsrfFilter@2f5f5bc9, org.springframework.security.web.authentication.logout.LogoutFilter@4ab455e2, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4a105556, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@7b3085a3, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@67a6a2d0, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@44ddb518, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@65f5cae3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6630dd28, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@49e0b123, org.springframework.security.web.access.ExceptionTranslationFilter@41059616, org.springframework.security.web.access.intercept.AuthorizationFilter@6697f3d]
2024-08-17T06:08:24.881+05:30  INFO 40439 --- [Central Library Management] [main] o.s.b.t.m.w.SpringBootMockServletContext : Initializing Spring TestDispatcherServlet ''
2024-08-17T06:08:24.881+05:30  INFO 40439 --- [Central Library Management] [main] o.s.t.web.servlet.TestDispatcherServlet  : Initializing Servlet ''
2024-08-17T06:08:24.883+05:30  INFO 40439 --- [Central Library Management] [main] o.s.t.web.servlet.TestDispatcherServlet  : Completed initialization in 1 ms
2024-08-17T06:08:24.918+05:30  INFO 40439 --- [Central Library Management] [main] com.ind.lms.StudentRestControllerTest    : Started StudentRestControllerTest in 4.795 seconds (process running for 6.313)
2024-08-17T06:08:25.073+05:30 DEBUG 40439 --- [Central Library Management] [main] o.s.security.web.FilterChainProxy        : Securing GET /student/2
2024-08-17T06:08:25.087+05:30 DEBUG 40439 --- [Central Library Management] [main] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-08-17T06:08:25.107+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using And [Not [RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[application/xhtml+xml, image/*, text/html, text/plain], useEquals=false, ignoredMediaTypes=[*/*]]]
2024-08-17T06:08:25.108+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using Or [RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest], And [Not [MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[text/html], useEquals=false, ignoredMediaTypes=[]]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[application/atom+xml, application/x-www-form-urlencoded, application/json, application/octet-stream, application/xml, multipart/form-data, text/xml], useEquals=false, ignoredMediaTypes=[*/*]]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[*/*], useEquals=true, ignoredMediaTypes=[]]]
2024-08-17T06:08:25.109+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Match found! Executing org.springframework.security.web.authentication.DelegatingAuthenticationEntryPoint@2df71be0
2024-08-17T06:08:25.110+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest]
2024-08-17T06:08:25.110+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : No match found. Using default entry point org.springframework.security.web.authentication.www.BasicAuthenticationEntryPoint@38ebc866
2024-08-17T06:08:25.180+05:30 DEBUG 40439 --- [Central Library Management] [main] o.s.security.web.FilterChainProxy        : Securing GET /student/2
2024-08-17T06:08:25.183+05:30 DEBUG 40439 --- [Central Library Management] [main] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-08-17T06:08:25.184+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using And [Not [RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[application/xhtml+xml, image/*, text/html, text/plain], useEquals=false, ignoredMediaTypes=[*/*]]]
2024-08-17T06:08:25.185+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using Or [RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest], And [Not [MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[text/html], useEquals=false, ignoredMediaTypes=[]]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[application/atom+xml, application/x-www-form-urlencoded, application/json, application/octet-stream, application/xml, multipart/form-data, text/xml], useEquals=false, ignoredMediaTypes=[*/*]]], MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.ContentNegotiationManager@4bf4680c, matchingMediaTypes=[*/*], useEquals=true, ignoredMediaTypes=[]]]
2024-08-17T06:08:25.189+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Match found! Executing org.springframework.security.web.authentication.DelegatingAuthenticationEntryPoint@2df71be0
2024-08-17T06:08:25.190+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : Trying to match using RequestHeaderRequestMatcher [expectedHeaderName=X-Requested-With, expectedHeaderValue=XMLHttpRequest]
2024-08-17T06:08:25.190+05:30 DEBUG 40439 --- [Central Library Management] [main] s.w.a.DelegatingAuthenticationEntryPoint : No match found. Using default entry point org.springframework.security.web.authentication.www.BasicAuthenticationEntryPoint@38ebc866
2024-08-17T06:08:25.231+05:30  INFO 40439 --- [Central Library Management] [main] t.c.s.AnnotationConfigContextLoaderUtils : Could not detect default configuration classes for test class [com.ind.lms.LmsApplicationTests]: LmsApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-08-17T06:08:25.241+05:30  INFO 40439 --- [Central Library Management] [main] .b.t.c.SpringBootTestContextBootstrapper : Found @SpringBootConfiguration com.ind.lms.LmsApplication for test class com.ind.lms.LmsApplicationTests
2024-08-17T06:08:25.262+05:30  INFO 40439 --- [Central Library Management] [main] o.s.b.d.r.RestartApplicationListener     : Restart disabled due to context in which it is running
2024-08-17T06:08:25.371+05:30  INFO 40439 --- [Central Library Management] [main] com.ind.lms.LmsApplicationTests          : Starting LmsApplicationTests using Java 17.0.12 with PID 40439 (started by shubham in /home/shubham/Downloads/projects/lms)
2024-08-17T06:08:25.372+05:30 DEBUG 40439 --- [Central Library Management] [main] com.ind.lms.LmsApplicationTests          : Running with Spring Boot v3.2.1, Spring v6.1.2
2024-08-17T06:08:25.372+05:30  INFO 40439 --- [Central Library Management] [main] com.ind.lms.LmsApplicationTests          : The following 1 profile is active: "dev"
2024-08-17T06:08:26.639+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-08-17T06:08:26.641+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-08-17T06:08:26.696+05:30  INFO 40439 --- [Central Library Management] [main] .RepositoryConfigurationExtensionSupport : Spring Data JPA - Could not safely identify store assignment for repository candidate interface com.ind.lms.repository.interfaces.IStudentRepository; If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: jakarta.persistence.Entity, jakarta.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository
2024-08-17T06:08:26.723+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 69 ms. Found 2 JPA repository interfaces.
2024-08-17T06:08:26.738+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-08-17T06:08:26.739+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-08-17T06:08:26.749+05:30  INFO 40439 --- [Central Library Management] [main] .RepositoryConfigurationExtensionSupport : Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.ind.lms.repository.interfaces.IBookRepository; If you want this repository to be a MongoDB repository, consider annotating your entities with one of these annotations: org.springframework.data.mongodb.core.mapping.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.mongodb.repository.MongoRepository
2024-08-17T06:08:26.750+05:30  INFO 40439 --- [Central Library Management] [main] .RepositoryConfigurationExtensionSupport : Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.ind.lms.repository.interfaces.IUserRepository; If you want this repository to be a MongoDB repository, consider annotating your entities with one of these annotations: org.springframework.data.mongodb.core.mapping.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.mongodb.repository.MongoRepository
2024-08-17T06:08:26.758+05:30  INFO 40439 --- [Central Library Management] [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 18 ms. Found 1 MongoDB repository interface.
2024-08-17T06:08:26.920+05:30  INFO 40439 --- [Central Library Management] [main] faultConfiguringBeanFactoryPostProcessor : No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2024-08-17T06:08:26.944+05:30  INFO 40439 --- [Central Library Management] [main] faultConfiguringBeanFactoryPostProcessor : No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2024-08-17T06:08:27.765+05:30  INFO 40439 --- [Central Library Management] [main] com.zaxxer.hikari.HikariDataSource       : user - Starting...
2024-08-17T06:08:28.243+05:30  INFO 40439 --- [Central Library Management] [main] com.zaxxer.hikari.pool.HikariPool        : user - Added connection com.mysql.cj.jdbc.ConnectionImpl@4cd7128
2024-08-17T06:08:28.247+05:30  INFO 40439 --- [Central Library Management] [main] com.zaxxer.hikari.HikariDataSource       : user - Start completed.
2024-08-17T06:08:28.497+05:30  INFO 40439 --- [Central Library Management] [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-08-17T06:08:28.662+05:30  INFO 40439 --- [Central Library Management] [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.1.Final
2024-08-17T06:08:28.731+05:30  INFO 40439 --- [Central Library Management] [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-08-17T06:08:28.938+05:30  INFO 40439 --- [Central Library Management] [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-08-17T06:08:30.559+05:30  INFO 40439 --- [Central Library Management] [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-08-17T06:08:30.626+05:30  INFO 40439 --- [Central Library Management] [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-08-17T06:08:31.689+05:30  INFO 40439 --- [Central Library Management] [cluster-ClusterId{value='66bff10772569d38fc1b2c53', description='null'}-127.0.0.1:27017] org.mongodb.driver.cluster               : Exception in monitor thread while connecting to server 127.0.0.1:27017

com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.lambda$open$0(SocketStream.java:84) ~[mongodb-driver-core-4.11.1.jar:na]
2024-08-17T06:08:53.752+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:54.306+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:54.307+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:54.310+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:54.660+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:54.662+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:55.323+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:55.330+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:55.331+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:55.671+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:55.672+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:56.198+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:56.201+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:56.202+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:56.682+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:56.684+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:57.114+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:57.115+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:57.117+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:57.797+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:57.799+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:58.130+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:58.131+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:58.132+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:58.909+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:58.910+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:58.992+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:08:58.994+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:08:58.995+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:08:59.919+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:08:59.920+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:00.107+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:09:00.109+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:00.110+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:09:01.033+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:09:01.035+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:01.176+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:09:01.177+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:01.178+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:09:02.044+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:09:02.046+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:02.189+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:09:02.190+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:02.191+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:09:02.954+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:09:02.956+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:03.202+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:09:03.204+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:03.205+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:09:03.864+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:09:03.865+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:04.214+05:30  INFO 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Node -1 disconnected.
2024-08-17T06:09:04.215+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:04.216+05:30  WARN 40439 --- [Central Library Management] [kafka-producer-network-thread | producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-08-17T06:09:05.072+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Node -1 disconnected.
2024-08-17T06:09:05.073+05:30  WARN 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=adminclient-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
2024-08-17T06:09:05.131+05:30  INFO 40439 --- [Central Library Management] [kafka-admin-client-thread | adminclient-1] o.a.k.c.a.i.AdminMetadataManager         : [AdminClient clientId=adminclient-1] Metadata update failed

org.apache.kafka.common.errors.TimeoutException: Timed out waiting for a node assignment. Call: fetchMetadata

2024-08-17T06:09:05.139+05:30 ERROR 40439 --- [Central Library Management] [main] o.springframework.kafka.core.KafkaAdmin  : Could not configure topics

org.springframework.kafka.KafkaException: Timed out waiting to get existing topics
	at org.springframework.kafka.core.KafkaAdmin.lambda$checkPartitions$11(KafkaAdmin.java:520) ~[spring-kafka-3.1.1.jar:3.1.1]
	at java.base/java.util.HashMap.forEach(HashMap.java:1421) ~[na:na]
	at org.springframework.kafka.core.KafkaAdmin.checkPartitions(KafkaAdmin.java:499) ~[spring-kafka-3.1.1.jar:3.1.1]
	at org.springframework.kafka.core.KafkaAdmin.addOrModifyTopicsIfNeeded(KafkaAdmin.java:392) ~[spring-kafka-3.1.1.jar:3.1.1]
	at org.springframework.kafka.core.KafkaAdmin.initialize(KafkaAdmin.java:258) ~[spring-kafka-3.1.1.jar:3.1.1]
	at org.springframework.kafka.core.KafkaAdmin.afterSingletonsInstantiated(KafkaAdmin.java:222) ~[spring-kafka-3.1.1.jar:3.1.1]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:986) ~[spring-beans-6.1.2.jar:6.1.2]
